Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/search?search_string=Squirrel&count=100,1,0,1288.211199997022,1288.211199997022,1288.211199997022,1288.211199997022,10917.0,0.0031903944183578415,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/products/search?search_string=Standard&count=100,1,0,2024.0735999977915,2024.0735999977915,2024.0735999977915,2024.0735999977915,75491.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Start&count=100,1,0,2531.643799997255,2531.643799997255,2531.643799997255,2531.643799997255,58330.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Statue&count=100,2,0,5100.0,6027.424149999206,5061.159000000771,6993.689299997641,43096.0,0.006380788836715683,0.0,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000
GET,/products/search?search_string=Steel&count=100,1,0,1390.3515999991214,1390.3515999991214,1390.3515999991214,1390.3515999991214,47500.0,0.0031903944183578415,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/products/search?search_string=Stem&count=100,1,0,2431.375299998763,2431.375299998763,2431.375299998763,2431.375299998763,155196.0,0.0031903944183578415,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/products/search?search_string=Stems%2FPipe&count=100,1,0,80.82800000192947,80.82800000192947,80.82800000192947,80.82800000192947,1695.0,0.0031903944183578415,0.0,81,81,81,81,81,81,81,81,81,81,81
GET,/products/search?search_string=Sticker&count=100,4,0,2200.0,4994.845499999428,1639.9095999986457,9691.11409999823,104112.0,0.012761577673431366,0.0,6400,6400,9700,9700,9700,9700,9700,9700,9700,9700,9700
GET,/products/search?search_string=Stool&count=100,3,0,2600.0,2967.0903999989,1615.9336999990046,4660.197999997763,23427.0,0.009571183255073524,0.0,2600,2600,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/products/search?search_string=Stop&count=100,1,0,3819.5328999972844,3819.5328999972844,3819.5328999972844,3819.5328999972844,9455.0,0.0031903944183578415,0.0,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
GET,/products/search?search_string=Storm&count=100,1,0,3703.1093000005058,3703.1093000005058,3703.1093000005058,3703.1093000005058,26858.0,0.0031903944183578415,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Story&count=100,1,0,2520.0277999974787,2520.0277999974787,2520.0277999974787,2520.0277999974787,64542.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Straps%2C&count=100,1,0,3385.4114999994636,3385.4114999994636,3385.4114999994636,3385.4114999994636,3098.0,0.0031903944183578415,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
GET,/products/search?search_string=Streaked&count=100,1,0,7461.916200001724,7461.916200001724,7461.916200001724,7461.916200001724,331.0,0.0031903944183578415,0.0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
GET,/products/search?search_string=Strip&count=100,1,0,7233.21980000037,7233.21980000037,7233.21980000037,7233.21980000037,51380.0,0.0031903944183578415,0.0,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
GET,/products/search?search_string=Stripe&count=100,1,0,3946.047699999326,3946.047699999326,3946.047699999326,3946.047699999326,46561.0,0.0031903944183578415,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/products/search?search_string=Studio&count=100,1,0,1845.5555000000459,1845.5555000000459,1845.5555000000459,1845.5555000000459,43736.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/products/search?search_string=Stuffed&count=100,1,0,3169.23400000087,3169.23400000087,3169.23400000087,3169.23400000087,143160.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Stupell&count=100,1,0,3296.8347999994876,3296.8347999994876,3296.8347999994876,3296.8347999994876,64828.0,0.0031903944183578415,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/products/search?search_string=Style&count=100,1,0,4581.188399999519,4581.188399999519,4581.188399999519,4581.188399999519,152959.0,0.0031903944183578415,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,/products/search?search_string=SugarSugar&count=100,1,0,2287.8958999972383,2287.8958999972383,2287.8958999972383,2287.8958999972383,2350.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/products/search?search_string=Suit&count=100,1,0,1266.85489999727,1266.85489999727,1266.85489999727,1266.85489999727,76267.0,0.0031903944183578415,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/products/search?search_string=Sunny&count=100,2,0,1600.0,2704.0564000017184,1551.7581000021892,3856.3547000012477,34248.0,0.006380788836715683,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/products/search?search_string=Sunset&count=100,1,0,2571.6308999981266,2571.6308999981266,2571.6308999981266,2571.6308999981266,9391.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Supplies%2C&count=100,1,0,1169.8916999994253,1169.8916999994253,1169.8916999994253,1169.8916999994253,57455.0,0.0031903944183578415,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/products/search?search_string=Supplies&count=100,1,0,2872.5393999993685,2872.5393999993685,2872.5393999993685,2872.5393999993685,93553.0,0.0031903944183578415,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/products/search?search_string=Supreme&count=100,1,0,3144.492100000207,3144.492100000207,3144.492100000207,3144.492100000207,5144.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Swan&count=100,2,0,4600.0,33743.24445000275,4587.88910000294,62898.59980000256,10406.0,0.006380788836715683,0.0,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000
GET,/products/search?search_string=Sweet&count=100,1,0,3390.928000000713,3390.928000000713,3390.928000000713,3390.928000000713,74856.0,0.0031903944183578415,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
GET,/products/search?search_string=Swing&count=100,1,0,1472.899000000325,1472.899000000325,1472.899000000325,1472.899000000325,71878.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=T-34%2F85&count=100,1,0,4680.083600000216,4680.083600000216,4680.083600000216,4680.083600000216,833.0,0.0031903944183578415,0.0,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/products/search?search_string=T-Shirt%2C&count=100,1,0,446.79830000313814,446.79830000313814,446.79830000313814,446.79830000313814,4350.0,0.0031903944183578415,0.0,450,450,450,450,450,450,450,450,450,450,450
GET,/products/search?search_string=T5&count=100,1,0,2601.0098999977345,2601.0098999977345,2601.0098999977345,2601.0098999977345,25156.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=TAMASHII&count=100,1,0,4367.133800002193,4367.133800002193,4367.133800002193,4367.133800002193,30295.0,0.0031903944183578415,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/products/search?search_string=TCG&count=100,1,0,2029.2774999979883,2029.2774999979883,2029.2774999979883,2029.2774999979883,22627.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=TH-6133&count=100,1,0,3118.4630999996443,3118.4630999996443,3118.4630999996443,3118.4630999996443,706.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=TOYS&count=100,1,0,31844.881000000896,31844.881000000896,31844.881000000896,31844.881000000896,139963.0,0.0031903944183578415,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,/products/search?search_string=Table&count=100,1,0,1478.013899999496,1478.013899999496,1478.013899999496,1478.013899999496,136326.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Tailgate360&count=100,1,0,439.8953999989317,439.8953999989317,439.8953999989317,439.8953999989317,1462.0,0.0031903944183578415,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/products/search?search_string=Taillight&count=100,1,0,1498.455599998124,1498.455599998124,1498.455599998124,1498.455599998124,1030.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Talker&count=100,1,0,3137.2709999996005,3137.2709999996005,3137.2709999996005,3137.2709999996005,2685.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Tamiya&count=100,1,0,2328.077599999233,2328.077599999233,2328.077599999233,2328.077599999233,24367.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/products/search?search_string=Teach&count=100,1,0,336.312800001906,336.312800001906,336.312800001906,336.312800001906,32560.0,0.0031903944183578415,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/products/search?search_string=Teaching&count=100,1,0,3929.2726999992738,3929.2726999992738,3929.2726999992738,3929.2726999992738,6711.0,0.0031903944183578415,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/products/search?search_string=Team&count=100,1,0,1494.0918999964197,1494.0918999964197,1494.0918999964197,1494.0918999964197,72302.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Teepee&count=100,1,0,3128.4268999988853,3128.4268999988853,3128.4268999988853,3128.4268999988853,5825.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Teeth%2C&count=100,1,0,3108.017100003053,3108.017100003053,3108.017100003053,3108.017100003053,724.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Teether&count=100,1,0,3513.2196999984444,3513.2196999984444,3513.2196999984444,3513.2196999984444,33563.0,0.0031903944183578415,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Teething&count=100,1,0,3831.477100000484,3831.477100000484,3831.477100000484,3831.477100000484,9371.0,0.0031903944183578415,0.0,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
GET,/products/search?search_string=Telephone&count=100,1,0,2656.69490000073,2656.69490000073,2656.69490000073,2656.69490000073,991.0,0.0031903944183578415,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/products/search?search_string=Tempera&count=100,1,0,2030.3242999980284,2030.3242999980284,2030.3242999980284,2030.3242999980284,13123.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Terrier&count=100,1,0,2010.8197000008659,2010.8197000008659,2010.8197000008659,2010.8197000008659,2604.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=The&count=100,10,0,2000.0,2874.230879999959,27.80940000229748,8922.871800001303,124692.0,0.03190394418357841,0.0,2500,2600,3900,4500,8900,8900,8900,8900,8900,8900,8900
GET,/products/search?search_string=Thinking&count=100,1,0,282.0175000015297,282.0175000015297,282.0175000015297,282.0175000015297,4162.0,0.0031903944183578415,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/products/search?search_string=Three&count=100,1,0,4193.867699999828,4193.867699999828,4193.867699999828,4193.867699999828,22385.0,0.0031903944183578415,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/products/search?search_string=Time&count=100,1,0,2081.478899999638,2081.478899999638,2081.478899999638,2081.478899999638,100694.0,0.0031903944183578415,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/products/search?search_string=Tin&count=100,5,0,2700.0,2997.9515399994852,2233.562299999903,4534.7961999978,119738.0,0.015951972091789206,0.0,2700,3200,3200,4500,4500,4500,4500,4500,4500,4500,4500
GET,/products/search?search_string=Tiny&count=100,1,0,1923.815399997693,1923.815399997693,1923.815399997693,1923.815399997693,34367.0,0.0031903944183578415,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/products/search?search_string=To&count=100,1,0,2534.5416000018304,2534.5416000018304,2534.5416000018304,2534.5416000018304,132193.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Token&count=100,1,0,901.3115000016114,901.3115000016114,901.3115000016114,901.3115000016114,4408.0,0.0031903944183578415,0.0,900,900,900,900,900,900,900,900,900,900,900
GET,/products/search?search_string=Told&count=100,1,0,1722.1663000018452,1722.1663000018452,1722.1663000018452,1722.1663000018452,1147.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/products/search?search_string=Top%2C&count=100,1,0,2894.9026000009326,2894.9026000009326,2894.9026000009326,2894.9026000009326,16192.0,0.0031903944183578415,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/products/search?search_string=Toscano&count=100,1,0,2625.0528000018676,2625.0528000018676,2625.0528000018676,2625.0528000018676,2353.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Touch&count=100,1,0,3672.236900001735,3672.236900001735,3672.236900001735,3672.236900001735,38089.0,0.0031903944183578415,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Tourna&count=100,1,0,2544.316499999695,2544.316499999695,2544.316499999695,2544.316499999695,6480.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Tournament&count=100,1,0,3336.9498000029125,3336.9498000029125,3336.9498000029125,3336.9498000029125,4933.0,0.0031903944183578415,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/products/search?search_string=Toy%2C&count=100,2,0,1900.0,1967.239449999397,1894.5296999991115,2039.9491999996826,136633.0,0.006380788836715683,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Toy&count=100,4,0,380.0,1179.5089749994077,261.3075999979628,2186.407599998347,143777.0,0.012761577673431366,0.0,1900,1900,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/products/search?search_string=Toys&count=100,4,0,2000.0,2217.8251750001436,1354.1048000006413,3219.3093999994744,139963.0,0.012761577673431366,0.0,2300,2300,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Track&count=100,1,0,2350.3842999998596,2350.3842999998596,2350.3842999998596,2350.3842999998596,69813.0,0.0031903944183578415,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/products/search?search_string=Train&count=100,2,0,1600.0,2693.06510000024,1551.8183999993198,3834.31180000116,120513.0,0.006380788836715683,0.0,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
GET,/products/search?search_string=Tram&count=100,1,0,6132.055300000502,6132.055300000502,6132.055300000502,6132.055300000502,44356.0,0.0031903944183578415,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/products/search?search_string=Transfer&count=100,1,0,3784.65480000159,3784.65480000159,3784.65480000159,3784.65480000159,867.0,0.0031903944183578415,0.0,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
GET,/products/search?search_string=Travel&count=100,2,0,2600.0,2900.1334499989753,2585.425599998416,3214.8412999995344,83212.0,0.006380788836715683,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Trends&count=100,2,0,2820.248999996693,3230.9244999978546,2820.248999996693,3641.5999999990163,49469.0,0.006380788836715683,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Trike&count=100,1,0,3005.1636999996845,3005.1636999996845,3005.1636999996845,3005.1636999996845,33126.0,0.0031903944183578415,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/products/search?search_string=Tru-Ray&count=100,1,0,3289.2199000016262,3289.2199000016262,3289.2199000016262,3289.2199000016262,8907.0,0.0031903944183578415,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/products/search?search_string=TruJump&count=100,1,0,3552.4210000003222,3552.4210000003222,3552.4210000003222,3552.4210000003222,2699.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Tub&count=100,1,0,3471.5027999991435,3471.5027999991435,3471.5027999991435,3471.5027999991435,59524.0,0.0031903944183578415,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Tube&count=100,1,0,3229.683700003079,3229.683700003079,3229.683700003079,3229.683700003079,37534.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Tubs&count=100,1,0,2851.9632999996247,2851.9632999996247,2851.9632999996247,2851.9632999996247,3103.0,0.0031903944183578415,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/products/search?search_string=Tug&count=100,1,0,1362.9077000005054,1362.9077000005054,1362.9077000005054,1362.9077000005054,3009.0,0.0031903944183578415,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
